asin,unixReviewTime,reviewText,overall,reviewTime,summary,Category,title,price,salesRank,brand,Industry,Sentiment.Score,Quality,Price
B004ZLV5UE,1373500800,i am proud to have this phone i am so so so very happy and literally satisfied that i got this phone i wouldn't give my phone up for nothing in this world thank you so very much,5,"07 11, 2013",I love it so much,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.818945,0,0
B004ZLV5UE,1397347200,"I wish i had spent the extra 80 bucks to get a 4s, The iPhone  is MUCH slower with ios7. Good phone, just getting a bit old.",2,"04 13, 2014",Not a good replacement for a broken 4s.,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.799856,0,0
B004ZLV5UE,1395014400,"Everything is great. My only com plain is why it wouldn't let choose the NET10 service, instead I had to go with Page Plus.",5,"03 17, 2014",Exactly what I expected,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.018923,0,0
B004ZLV5UE,1360713600,"Phone Was Good It Matched Everything In Its Desciption, It Arrived At A Timely Fashion, Scratchs Were Barely Noticalbe Like They Said",4,"02 13, 2013",Good,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.288695,0,0
B004ZLV5UE,1358467200,"I ordered this phone because it specifically said Verizon iPhone. When I received the phone it was actually an AT&T phone and I could not use it with Verizon. Although I was able to return it, I had to make a different order for a new phone. Not happy with the results, especially after this product is specifically advertised as a Verizon iPhone.",1,"01 18, 2013",Wrong Phone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.65081,0,0
B004ZLV5UE,1365033600,"Not really recommended . failed to be able to be activated . phone looks and works besides that , just be careful ,",2,"04 4, 2013",Uhhh...,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.272156,0,0
B004ZLV5UE,1388620800,Although it has proven very reliable and useful. This item was falsely advertised as 16 gb and it is only 4 gb,3,"01 2, 2014",False advertising,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.227758,0,0
B004ZLV5UE,1370908800,"I bought this item as my first iPhone, mainly because the prices everywhere else were so high. And I must say, this is great! Came in three days, and it is brand new! I would recommend them to anyone!",5,"06 11, 2013",Perfect,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.582772,0,0
B004ZLV5UE,1330560000,"Although it can be an expensive ordeal, buying an iPhone online can help you save money in the long run. Getting hooked into a two-year contract can be more money than putting down $400 for this wonderful device. I have been extremely satisfied with my purchase of this phone. I promptly applied an invisible shield to the product (which I also purchased on Amazon). I would definitely recommend this phone to anyone that loves speed, precision, and as close to perfection as you can get in a phone.",5,"03 1, 2012",Wonderful Experience,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.738756,0,0.738756
B004ZLV5UE,1395100800,"Phone works great and came in excellent condition. All of the essential accessories (usb, wall charger, and headphones) were with the phone as well. I was able to get the phone flashed with my current provider (Ntelos/Frawg Wireless) and the phone is working perfectly on their network as if it was a factory Ntelos Iphone.",5,"03 18, 2014",Great Buy!!!!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.737157,0,0
B004ZLV5UE,1359590400,"I bought a used Verizon iphone 4. It was described as very good condition well in fact it is excellent!I bought it from a seller called K & K Realty with shipment fullfilled by Amazon. I was able to activate it the same day I received it through Amazon prime. It is a Verizon phone so I called the customer service to check if it really has a clean ESN (MEID), and yes it does! I ported my existing verizon number to it in a jiffy with the help of Verizon customer support rep. over the phone. It look so sleek and the screen images look so crisp! FYI: this iphone will only work with Verizon. It has no SIM so it cannot be unlocked to be used with other carriers. If you prefer an iphone with SIM, consider At&t iphone, which can be unlocked. Alot of cellular repair places can do it for a small fee.",5,"01 31, 2013",Great deal!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.28949,0.28949,0
B004ZLV5UE,1357689600,"This is a nice iphone. Love it completely, super fast on internet and great service every where i go. anyone should get it. and love the apps!",5,"01 9, 2013",Love it&#60;3,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.862239,0,0
B004ZLV5UE,1379980800,I bought two iPhones from this company. Both came in as planned and were in perfectly new condition. I would order from them again any time.,5,"09 24, 2013",Great purchase!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.563184,0,0
B004ZLV5UE,1386806400,Not too impressed with this phone after all the reviews it received!! my daughter has one also and she feels the same way...seriously for the price i was expecting more.  And one note to take in is once you download the ios 7 you end up w/problems...mine no longer rings!!!,3,"12 12, 2013","""Its okay"" save your money",Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.520652,0,-0.520652
B004ZLV5UE,1393200000,The iPhone 4 I purchased through Amazon did not meet my expectations. The phone was purchased in December 2013 and stopped working less than 2 months after purchase.,1,"02 24, 2014",Product did not meet my expectations...stopped working less that 2 months after purchase!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.375207,0,0
B004ZLV5UE,1370822400,The Phone was advertised as new.  I received it and everything looked perfect and functioned correctly.  I hooked it up to my Mac and it wouldn't connect.  I talked to apple and their records show it activated over two years ago.  Resetting the phone to factory settings made it work great.  A good product but it should be sold as reconditioned not new!,3,"06 10, 2013",Not as advertised,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.0870789,0.0870789,0
B004ZLV5UE,1381968000,"DO NOT buy from this or any other products from this seller (iSelliPhones) I purchase a Verizon Apple iPhone 16gb from them and it was fulfilled by Amazon. The seller swap the charger adapter and now my phone will not charge in the wall. It will keep say ""charging not supported with this accessory"". I took it to Verizon and the rep told me that the wall plug is fake. and showed me a real one. So after leaving them a bad feedback they sent me out a 32gb. They told me that this brand new, but they are not going to send me all the stuff that comes with it. I chatted with apple and found the original purchased date. Then I called Verizon they told me the last activation date for that 32gb iphone and the activation date for the iphone I originally purchased.",1,"10 17, 2013",These are second hand phones!!!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.171893,0,-0.171893
B004ZLV5UE,1362528000,"This is the best phone I've ever owned. I absolutely love it. Is was in almost new condition. If you don't have an iphone, you should get one.",5,"03 6, 2013",LOVELY!!!!!!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.787982,0,0
B004ZLV5UE,1377043200,"My daughter has Virgin Mobile phone service and understood that this iphone was compatible with that service. This phone isn't, so she sent it back.",3,"08 21, 2013","My Daughter Ordered it, then Returned it.",Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.00697005,0,0
B004ZLV5UE,1391817600,Overall it's a great step up from LG Revolution. I definitely prefer iOS to the Android operating system. The phone itself works wonderfully. My only issue is that within a month of having the phone the on/off button ceased to work and the only option is to replace the phone. The workaround if it turns off is to plug it into a charger and it turns on. It's not a major issue because the battery life is very good on it.,4,"02 8, 2014","Overall a good phone, issue with on/off button",Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.413593,0,0
B004ZLV5UE,1370822400,This phone works but I had it checked by a Verizon tech and they said the phone is in really bad condition. There is water damage and corrosion on all ports. Cosmetically it is fine.  I will have to end up buying another phone from verzion soon if the problems with this continues.The seller said the phone only had minor cosmetic damage.,2,"06 10, 2013",Not accurate,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.33871,0,-0.33871
B004ZLV5UE,1374883200,"Switched from Samsung phone to iPhone 4.So many things I miss about the Android OS. (Swipe & voice texting,)Had to return the iPhone because the camera wouldn't focus.Bought the Samsung S4...LOVE it.",3,"07 27, 2013",Over hyped,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.502227,0,0
B004ZLV5UE,1374624000,"this is terrible, bought this i phone for $130 and it doesnt turn on.. things are missing, the back is plastic",1,"07 24, 2013",horrible liar,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.92529,0,0
B004ZLV5UE,1381363200,the phone doesn't even turn on and the charger was broken sending it back! I want my money back phone is in the mail today!,1,"10 10, 2013",iphone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.646883,0,-0.646883
B004ZLV5UE,1383523200,I am very pleased with it  The 4s is very user friendly.  I have plenty of storage space and my phone takes good pictures.,5,"11 4, 2013",4s I phone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.836492,0,0
B004ZLV5UE,1390348800,This is the easiest phone to use and functions beautifully.  I am very happy with my purchase and would definitely buy another iPhone again.,5,"01 22, 2014",I couldn't live without it!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.820099,0,0.820099
B004ZLV5UE,1365897600,"Even though this was an old version and a used/ refurbished phone, it's just like new to me! I don't order things online often and was worried it wouldn't meet my expectations but it did. It came in only a few days which was awesome! Love my new/ old phone!!",5,"04 14, 2013",Too good to be true,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.337767,0,0
B004ZLV5UE,1368489600,Its an Iphone it does what it is required to do so not much else needs to be said really.,5,"05 14, 2013",Its an Iphone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.590558,0,0
B004ZLV5UE,1392163200,"The iPhone works great I love it, but I opened up the headphones the other day and one of  speakers was completely broken. Sucks...",4,"02 12, 2014",Great but one small setback,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.822002,0,0
B004ZLV5UE,1391558400,it is not picking up the wifi so my phone can not back anything up and it is not letting me reset it to where it can work.,2,"02 5, 2014",iphone i bought from amazon.,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.839572,0,0
B004ZLV5UE,1378684800,The phone came very fast in the mail. a few days after using the device I noticed that the flash on the camera did not work. a couple of days after noticing the faulty flash the screen blacked out. the phoe was still powered on but the touch screen and LED backlight was dysfunctional.,1,"09 9, 2013",Phone was very defective,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.202026,0,0
B004ZLV5UE,1389484800,Phone stopped working and had some sort of internal component issue less than 30 days after purchase.  Apple nor Verizon could not fix the issue.  Had to completely replace and pay additional cost for a replacement.  Completely Dissatisfied!!!,1,"01 12, 2014",Damaged and unsalvalged product,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.45551,0,-0.45551
B004ZLV5UE,1398297600,"was in better shape than described. I had to return because straight talk was stupid and gave me the wrong info, but the seller was awesome and did a full return no problem. The phone was in like new condition and came with everything a new phone does. Great phone for a great price!!!",5,"04 24, 2014",great phone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.481345,0,0.481345
B004ZLV5UE,1367107200,Excellent phone.  Listed as &#34;good&#34; when purchased but turned out to be far better than that.  Enjoying this purchase very much.,5,"04 28, 2013",Apple iPhone 16GB,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.650326,0,0
B004ZLV5UE,1378166400,I got exactly what I paid for and I am very happy with the product. It looks like it is brand new.,5,"09 3, 2013",Very Good Quality,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.623443,0,0
B004ZLV5UE,1376006400,"I received my phone on the expected day. The next day I had a problem with the phone. Contacted the seller through Amazon, mailed it to him and 4 days after I mailed it, I was informed it was fixed and working after being tested for over 36 hours with no problems. It is to be mailed back. Great service. Love the product.",5,"08 9, 2013",Apple iPhone 4 16GB referb,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.231394,0,0
B004ZLV5UE,1377648000,A very affordable alternative to a new iPhone 5. Couldn't live without it. Used version runs a little slower but still very functional.,5,"08 28, 2013",Great phone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.314686,0,0
B004ZLV5UE,1361059200,"Even though I've stepped up to the iPhone 5 (another 5 star product), I still have my iPhone 4 in case I lose my iP5. If that should happen, I will be quite comfortable with my iP4 as it has many of the features of the 5, just slower and lower resolution camera being the only real drawbacks, and at that, only slight drawbacks! Once again, the only thing I question is the price on Amazon, since this is generally free with a contract, or at most 99. So, as they say, &#34;you do the math&#34;!",5,"02 17, 2013",Still have it!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.367747,0,-0.367747
B004ZLV5UE,1392854400,"I received the iPhone in a timely manner and was pleased about that.  The first thing noticed in using it is the Home Button was not as responsive as it should have been.  It was still working but you just had to make sure you pressed it firmly.  Since it was a used item I expected there might be a minor flaw and this would qualify as one. Now two months later it is hardly working, at times not at all.  It was supposed to be ""refurbished"" but this one got past the quality control.  I emailed the vendor about my problem.  Since the problem got worse over time and I didn't report it promptly, I had very low expectations for a satisfactory resolution.  Much to my surprise I received a quick response with instructions to return the iPhone for a replacement.  I returned it in the same package it came in.  The replacement arrived in my mailbox about a week later.  It has worked flawlessly.  Buying used electronics can be tricky.  But this did work out to my satisfaction.",4,"02 20, 2014",Defective Home Button,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.0513652,0.0513652,0
B004ZLV5UE,1368403200,Super happy with my phone.  Glad I got it!  Better than buying a new phone.  Hope you have more to sell when I need another new one!,5,"05 13, 2013",Love my phone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.722784,0,0
B004ZLV5UE,1370649600,"This is THE best seller on Amazon and when you purchase a phone from happybook1, you are getting exactly as or if not better than described.  So, when my last phone (a very old LG Cosmos Touch) fell in the drink, took in just seconds of water, there was no saving it no matter what I did to help revive it; I began my venture.  I searched high phones and researched the low phones;  phones of all makes and models.  My adult daughter has had her iPhone4 for over a yr. and has just raves about it.  I of course had to explore this &#8216;rave&#8217; area as well.  With a few inklings swirling in my head and not wanting to extend my contract with Verizon I delved into Amazon to see what I could find.  Alas, I happened upon this phone!  Phone attributes Simple to use.  Fast data speeds.  More success with placing calls in problem areas.  Calls connect faster.  Fast internet connection using either Wi-Fi or Hotspot.  Palm friendly size.  Only two color choices.  But don&#8217;t most people use a cover or case these days?  Use as an iPod for music and HD videos, sounds are crisp and clear with great retina display.  Average picture ability, front, and back cameras with 5X zoom.  Long life battery for average talk and data uses.  Well ya'll can look up the specs but this is the precise phone I needed for my uses at the best price.  Being a used phone and purchasing it over the internet, I was very leery.  BUT I received it fast, well packaged, in great condition (better than anticipated), as offered from an honest seller.",5,"06 8, 2013",Love my new phone!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.234024,0,0.234024
B004ZLV5UE,1367798400,"Over the weekend I got the Apple iPhone 4, and decided to go through Verizon. I was on straight talk and had an Ascend 2. I wanted to switch earlier, but just didn't have the funds. So being that the iPhone 4 was free, all I had to pay was 125 dollar desposit,and after that get a case since I have had previous bad luck dropping the phone. I like the over all design and lets be honest even though this thing is a 3G phone is still great. It's incredibly responsive. I have mine in a case but the touch pad is just right. I am tall and have long fingers. I need a big keyboard and the iPhone 4's keypad is plenty big for my fingers. Occasionally auto correct has me going back to correct a few things but its not nearly as bad as my previous phones with cricket/straight talk.By the way for anybody who has Straight talk let me just say that I'm in no way discouraging you from Straight talk. I was in a position to either buy a phone outright and pay the 49 to continue my service, or get a free phone and maybe pay a little more for luxury I hadn't previously had. I didn't have the 600 bucks for an expensive phone so I went with this phone. I'm going to be stuck with it for 2 years, but the way I see it is this. I love the phone. A lot of friends and even my brother do not like Apple, or the iPhone craze, or the perceived craze. But it works for what I need and that is the most important thing.I would definitely recommend the iPhone 4 to anybody who wants to give it a trial run. I fell in love with his little phone and I don't see why anybody else wouldn't. I'm on the 2GB plan and so far its all I need. Should I need more I'll adjust it. But as of right now I'm very happy with my new phone and also the switch to Verizon.So when you look at it from a perspective of what you need it works. Doesn't make you obnoxious for having an iPhone. Just maybe that you were a little curious. You decided to try and maybe you'll fall in love with his model. While itunes is great. Haven't used it yet. But I like it for everything else.Give it a try and maybe you'll surprise yourself. Happy hunting, and good luck with whatever you decide.",5,"05 6, 2013","My first iPhone, and now I'm hooked",Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.0427005,0,0.0427005
B004ZLV5UE,1397347200,This phone came in the mail extremely fast I paid only 94$ for a BRAND NEW iPhone i was very suprised at what a great phone i got. Activation was extremely easy all we had to do was dial the verizon activation number and it was set!!!!!!!!!,5,"04 13, 2014",LOVED IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.656301,0,0
B004ZLV5UE,1393286400,I recently purchased the iPhone 4-my first iPhone.  So far it has met my expectations.  I have had no issues with the phone and the battery lasts much longer than my previous android phones.,4,"02 25, 2014",First iphone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.00765014,0,0
B004ZLV5UE,1367884800,"Son dropped his 4S in the street where a car ran over it and then there was no more 4S.  No insurance and so looked for a well priced 4 or 4S, which this one was the &#34;winner.&#34;  It works fine, looks good (even better once the Otter case went on) and more than satisfies my son's needs in a smartphone.  Good investment.",4,"05 7, 2013",As a replacement it's good,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.358462,0,0
B004ZLV5UE,1369440000,This is an awesome company. No wonder they have a 100% rating. I had an issue with a phone I had purchased and they dealt with it quickly and honestly. I will use them again.Dennis from Denver,5,"05 25, 2013",soonersoft,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.304086,0,0
B004ZLV5UE,1403827200,I will like to have this item returned to the shippers because this phone doesn't used a sim card so I can not use it,1,"06 27, 2014",Phone is not working because it don't use a sim card,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.416841,0,0
B004ZLV5UE,1374364800,"I had gone with eBay prior to this and received a lost/stolen phone from the seller. I figured I need to look elsewhere. Amazon had a great deal with their personal customer support warranty. It was a good option. Upon receiving the phone early, it was in decent cosmetic shape and fully functional. That's all you can ask for out of a used phone.",5,"07 21, 2013",Excellent value and condition,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.200138,0,0
B004ZLV5UE,1371340800,"Well lets get to it. Long story short, I got this phone as an upgrade from verizon. Was free (well verizon FRee means 30 dollar upgrade) so I figured why not. Here is the breakdown.Pros+Phone works flawless+No lost calls+Clear screen+Good lighting+Light+ThinCons-Entire thing is made of glass! I broke mine the first day! And I am very very very careful about things that are fragile. Life happened and I dropped it because it slipped off my lap, 1 foot drop at best. Front smashed in, no longer could use it.-Had to buy replace screen (icracked 65 dollars, dont use them they are terrible also) screen now works but has lines through it and black patch marks on it. Takes away from the picture, and it was insane to fix in the first place. For apple to fix, it will cost you 200 dollars.-Had to buy a case for the phone, a tough as nails case from Otter Box (they are good) cost 60 bucks.-Because of the case (which you WILL need) now the phone is bulky and no longer thin.-Insurance for the phone with verizon is insane at price, 15 dollars a month forever. And if you break it you still have to pay 150 out of pocket to replace!All in all, the phone itself works great. But what is holding the phone together is pure trash and a gimmick to get you to buy more stuff. Free phone really means Phone Upgrade $30 + Phone Case $60 + Phone screen replace $65= $155 dollar free phone. I will never buy from apple or this phone again. Stay away from unless you want to carry around a fragile phone all day and fear of it breaking, ever drop your phone?",1,"06 16, 2013","Where to begin? Oh yeah, this phone is terrible!!!!!!",Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.195643,0,-0.195643
B004ZLV5UE,1321920000,I absolutely love my phone. It's awesome and I absolutely love it. It never leaves my side or anything. This phone was a present for me and I'm so glad I actually got it. Ive been needing a new phone and getting this phone just made my day and made my year.,5,"11 22, 2011",Love it!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.57306,0,0
B004ZLV5UE,1363392000,"bought used iPhone 4 for my son. the phone was in great condition - no scratches or anything that i could see. only thing is that the package arrived with the charger plug/prongs completely poking out of wrapper, and unfortunately the charger doesn't work now but overall happy with my purchase",4,"03 16, 2013",satisfied,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.494844,0,0
B004ZLV5UE,1360108800,"lost my iphone felt lost without it.  took a chance with amazon and phone i bought was just fine.  Great condition, no hassle.  took it to iphone store had diagnostic done. i  was very  relieved.  Yay!! thanks",5,"02 6, 2013",relax,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.194992,0,0
B004ZLV5UE,1396656000,"this Phone was not good at all the phone i got looked to be in good condition but after going to a phone store to activate the phone i sadly found out that the phone was not able to be activated at all do to the last  owner not paying a bill on the phone , so without the last owner clearing the bill thats due .  SO THAT IS WHY I WILL NEVER BUY Anything else from WITH AMAZON AGAIN.",1,"04 5, 2014",very BAD  !!!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.846601,0,-0.846601
B004ZLV5UE,1388793600,"I needed an iPhone for my daughter. Dang, these things are expensive! That said, this phone was all that it claimed to be, it was delivered fast, I took it up to Verizon and it worked right out of the box. Best of all, my daughter is happy!",5,"01 4, 2014",Phone was everythig it claimed to be . . .,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.0679549,0,0.0679549
B004ZLV5UE,1374710400,"I ordered a refurbished iPhone from Repair It Fair in April of 2013 and now (in July) I finally have a suitable phone. It is still slower than I had anticipated (perhaps there really is a difference between the 4 and the 4s that I had before) but at least it functions. The first iPhone that I received had a completely dysfunctional battery. After returning it to the company (to the incorrect address that I was given), I received the same phone with a new battery weeks later. It was still unusable, though it ceased the sporadic battery loss after the first day of use. The phone refused to stay connected to Wi-fi for more than 45 seconds, which became almost comical. Almost. After complaining extensively to Brad's voicemail and via email (I don't think we ever spoke on the phone except the first time I called) I was sent a new-used-iPhone, seriously nicked, which functions well enough. If you are planning on buying this online to save money, I would reconsider. This took me almost 4 months longer than it would have if I had just sucked it up. Or at least bought a phone from someone in CA rather than freaking Tennessee, and what a terrible experience it was.",2,"07 25, 2013",A long and difficult process,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.301708,0,-0.301708
B004ZLV5UE,1387152000,"she said in description it was ""used-very good"" it is not the back of the phone is shattered and the off button is stuck!  Mailing phone back 12/17/13 and I'm not paying for this!!!! Please refund my $$$Thank u",1,"12 16, 2013",Broke!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.238747,0,0
B004ZLV5UE,1377907200,Easy to use overall.  Meets all my needs...Could suggest it to all who need/want a iphone...So go for it!  End,5,"08 31, 2013",Top down!,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.10334,0,0
B004ZLV5UE,1395273600,Great much more than I expected out of a used phone I like the condition that it was in and the extras,4,"03 20, 2014",Great,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,0.53527,0,0
B004ZLV5UE,1367193600,"My brother still refuses to trade up this phone.  It's literally a brick even without its toughskin case.  I guess the sturdiness is comforting.  It does not get 4GLTE so it is slower and personally, I think the camera sucks.  So if you want a FREE phone, I would still say pay extra to get a later generation because eventually, this will be too slow to handle new apps.I noticed that Amazon will buy back the three different models almost reflects the difference for ordering a new phone from Verizon with a new 2 year contract e.g. if the 4 is free with new contract, the best offer from Verizon is $125 and so if the 5 is $200 from Verizon, then the best offer from Amazon is $335.  The iphones still have better resale value than other smartphones although all are in the $200 range for the newest phones.  This may be something to consider when choosing a phone.The battery takes about one hour to become fully charged.  You need to unplug it as soon as it is nearly full otherwise you will risk damaging that battery and you will be SOOL as is the case with our ipod touch 4g.  That battery is not removable.",4,"04 29, 2013",long lasting brick of a phone,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.0207557,0,-0.0207557
B004ZLV5UE,1362528000,The phone worked for a one day then the next 3 days i had it I couldn't hear who i was calling and they couldn't hear me phone would just cut off out of no where. DO NOT BUY!!1,1,"03 6, 2013",great looking phone terrible call use,Cell Phones,Apple iPhone 4 16GB (Black) - CDMA Verizon,178,{'Cell Phones & Accessories': 505},Apple,Cell_Phones,-0.642153,0,-0.642153
