,asin,unixReviewTime,reviewText,overall,reviewTime,summary,Category,title,price,salesRank,brand,Industry,Sentiment.Score,Quality,Price
31,B000UWH40W,1277424000,"Stupidest keyboard layout in the history of text messaging. There is NO DELETE KEY. No backspace. No erase key. The manual says to press the ""clear"" key, but nowhere does it explain what this key is. Online, I find references to using a ""softkey"" to backspace, but when I use the right softkey as described, it merely skips over a letter without deleting it. In short, you'd better be an expert typist on this tiny keyboard, because if you hit the wrong key or time your typing wrong, you are out of luck. You have to be perfect every time.Stupid, stupid, stupid design.",1,"06 25, 2010",Stupid keyboard design has NO ERASE KEY for text msgs,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.419168,-0.419168,0
32,B000UWH40W,1345766400,"Hey for what it is-basic and dependable cell phone. Another durable, workhorse Nokia phone model that has some extra options with 3G and GSM and camera phone options I thought it was very good deal for the price here on Amazon.  I bought this as a replacement phone for another one I had just like this that got smashed and dropped in a river after 5-6 years of heavy usage. Cell reception is great, and unlocked it works all over the world.  Battery life is above average or good.  For a flip phone I liked it and this one from Amazon has been working well, no problems with it at all.  I would recommend buying this phone if they have more in stock, at these prices there probably will not be many left. Still going strong after 3 plus months of usage and no problems.",5,"08 24, 2012",Nokia makes another great phone,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,0.480035,0,0.480035
33,B000UWH40W,1218844800,"I am a faithful NOKIA customer, so I didn't even look at other brands in the AT&T store.  What a big mistake!  This phone has no battery life after 5 p.m. and actually gets hot in my hand when I make a call.  SOO frustrating since we have ditched our landlines for our cells--I told the salesman I needed a solid workhorse phone for calls and texts, nothing more.  This was his best shot?",1,"08 16, 2008",6555 a complete disappointment,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.615266,0,0
34,B000UWH40W,1199145600,"After being bated my wife(moving from a Motorola L6) purchased this phone. Cool design,menus and features.The bad-- the battery life is a joke! I had better battery life from my 80's Motorola shoe phone. Phone gets very hot with little use. The battery life display moves faster than your minutes go by. On a full charge you might get 2 hours of normal use. And you will have to like charging it all the timeI have had good luck in the past with Nokia cell phones but they should be ashamed with this junk. I wish I had read other reviews here before letting my other half purchase this.Don't walk- but run (very fast) from this. I can guarantee you will not be happy.",1,"01 1, 2008",Looks are misleading,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.200437,0,0
35,B000UWH40W,1218067200,"I've had this phone for about 2 months and it provides basic multimedia (pix, camera, audio), reasonable contact functions and fairly good phone quality. I don't use my phone a lot so battery life is acceptable for me. It's not as big or as solid as a Razr, but the price was right -- free with a family plan.The speakerphone could be a little louder.  The menus are ok and are somewhat customizable, and I think better than my inexpensive Motorola.  Switching silent to ring profile is easy.  It also has a flight mode which shuts down the cell phone but allows you to use the multimedia and phone book etc.I got a plastic shell and a leather case that both work fine and protect it as it is a bit fragile.I ordered it from ATT with a handsfree mono earbud which works okay, but is uncomfortable and rubber earbud cushions seem next to impossible to find.  I also have not been able to find a stereo headset with mic.  I tried the Nokia HS-47, HS-42 and HS-40 with no luck.  You can get a 3.5 to 2.5 adaptor, but you won't have a mic.I had no luck with the 3rd party SIM card reader in backing up the address book, but the I did get a data cable that worked.  You have to put it ""Nokia mode"" for the data cable to work right, the data and music mode don't seem to work as well.  Bluetooth worked ok on my Mac, but I didn't try the ""Nokia Suite"" on the mac.  I have not found a video format that will work, but takes most audio files, although some it won't play.  MP3's seem fine.  I added a 1 GB microSD card without any problems.  It has both phone memory and a memory card with is a little confusing.  I can only sometimes get the voice recognition to work.",4,"08 7, 2008","Not bad, handsfree needs work",Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.0275054,-0.0137527,-0.0137527
36,B000UWH40W,1204848000,"The Backlight stays on for about 6 seconds without pushing any buttons.There is no setting to make it any longer.The battery was fully charged and the phone was off that first night I had it. That morning I turned it on and the battery showed one quarter  charge, I would have thought it would have held a full charge being off all night?  The reception is no better than any other phone.I took it back the next day. That is some ridiculous backlight problem to put up with. Cingular, AT&T; must be crazy even putting it on the shelf. This phone deserves no stars.",1,"03 7, 2008",Piece of Junk,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.418639,0,0
37,B000UWH40W,1352851200,battery went bad in 2 months but the phone is working ok after replacing battery. overall a good phone. lsdkjf,3,"11 14, 2012",battery issues,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.530682,0,0
38,B000UWH40W,1205280000,"I got this phone a couple of months ago once my old nokia died, literally.  I've owned several nokias and I always feel very familiar with the menus.  Although the battery life isn't that wonderful, I don't mind charging it daily.  I love the look of it.  It's display is amazing.  The only thing I'm not really fond of is that when you take out the micro sd card to add anything to it, if you don't have the usb cable (which i couldn't find anywhere when i bought the phone), you have to reset all the pictures and ringtones that were linked to people.  Anyway, I love this phone.",5,"03 12, 2008",pretty good overall,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,0.107316,0,0
39,B000UWH40W,1194134400,"I always associated Nokias with reliability and sensibly designed phones.  The 6555, however, has the worst battery life I have ever seen.  Even for someone who doesn't talk on the phone much, the battery cannot last through an average day at work. I have had it for two days and cannot bear it any longer. For their sake I hope Nokia pulls this phone from their product line before their reputation is irreparably damaged.",1,"11 4, 2007",Abysmal battery life renders this phone useless,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.298562,0,0
40,B000UWH40W,1372809600,"The phone has not held a charge since I got it !!!! It isn't even the phone I ordered ,had I not thrown the box away I would have sent it back!!!!",1,"07 3, 2013",Not good !!!!!,Cell Phones,"Nokia 6555 Unlocked GSM Flip Phone with 1.3MP Camera, Video MP3/Video Player, Bluetooth and microSD Slot - Black",94.38,{'Cell Phones & Accessories': 85983},Nokia,Cell_Phones,-0.321543,0,0
41,B000VXKMKE,1253836800,"hello, i think Nokia is the best to make cellphones, but the best products of nokia are expensive, so this nokia 5610 have the basic , if you want A better cell , buy a N SERIES ( 95,96,96,ETC).",3,"09 25, 2009",Nokia 5610,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,0.554864,0,0.554864
42,B000VXKMKE,1296259200,"I perchase this item beleving that it will work in the medel east because you are advertising this item as International Phone. but it is not. dose not have Arabic incloded in it. so it is not International, I don't have any use to it and I lost my money. Thank you Amazon",1,"01 29, 2011",Not Satisfide,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.00279585,0,-0.00279585
43,B000VXKMKE,1221264000,"I purchased this product from amazon about 5 months ago. It shipped promptly and arrived in perfect condition. I give this phone a 4 for the features. It's great being able to upload any of my favorite songs to use as ring tones and I love that it came with both head phones, the micro SD AND the appropriate usb hook up. The camera is also amazing, After uploading the photos you can hardly tell that they were taken with a cell phone.My only gripe (and reason for giving a 4 not a 5) is the craftsman ship. Internally the phone is sturdy. It has a great speaker awesome sound quality and user friendly software. It's jut the outside that can't stand wear and tear (especially if you tend to drop things). I've dropped it twice and on the second time it fell face down and the front slide bar cracked (and partially fell off). That feature of the phone still works but the aesthetic is damaged. I had a feeling that it would happen. Protruding parts on the front of phones always end up damaged sooner or later, I wish the company had considered that.",4,"09 13, 2008",lots of features but a little fragile.,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,0.0432265,0.0432265,0
44,B000VXKMKE,1296864000,"I bought this phone to replace my wife's broken phone. We're not due for an upgrade for another year. We're with AT&T and the phone is originally a T-Mobile phone. It is a good looking phone and my wife likes it, but I can't figure out how to get it to send/receive MMS messages on the AT&T network. Does anyone have any ideas on this? If so, please comment and point me in the right direction. Thanks in advance.",3,"02 5, 2011",Jury is out...,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.0252335,0,0
45,B000VXKMKE,1297468800,The phone (Sold By OEM Shop) is originally T-Mobile the seller does not include headphones or Memory Card Cell offered by T-Mobile. Which is quite annoying for me because I have to buy headphones and memory card offered in the package sold by T-Mobile and Nokia originally sold includes these plus the USB cable,2,"02 12, 2011",The phone is originally T-Mobile,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.820252,0,-0.820252
46,B000VXKMKE,1296432000,"Excellent phone, it works very well with the music, videos and blue tooth. The phone is durable and of good quality. I recommend it.",5,"01 31, 2011",Excellent phone,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,0.746345,0.746345,0
47,B000VXKMKE,1290297600,"First of all I purchase this Nokia 5610 as a gift, I didn't like the package because it was a generic box, I expected that the cell phone came in the original Nokia box, also the battery is not the original of Nokia, that's why I gave 3 stars to this item.Overall, after I make the test of the device, this phone is very good but the seller gave me a battery that is not an original Nokia battery, seriously?!?.Also the seller didn't add a description of ""what's in the box"", cause I only receive the phone, charger, battery (NOT ORIGINAL) and manual, I thought that this device came with hands-free but forget about that cause i'm not gonna receive the hands-free.Anyway, I totally recommend the Nokia 5610 but try to purchase this device with other seller cause The OEM shop sucks!!!",3,"11 21, 2010",Nokia 5610,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.708856,0,0
48,B000VXKMKE,1296518400,it is the most bad phone in the world because the first day i receive it the mice was not working and it says that the phone without warranty,1,"02 1, 2011",phone,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.808386,0,0
49,B000VXKMKE,1355097600,"Bought this six months ago.  It only records about 15 seconds of video.  The camera is slow to save data after snapping the shutter.  Recently, the phone began turning off and on at random and the only way to stop it is removing the battery.  Even then, it sometimes keeps doing it.  This phone has also been known to turn itself on in the middle of the night.  I tried looking for updated software from Nokia, but when plugged in to their website, I get a message saying that the phone already has the most current software.  I found no warranty information on the box, in the box, or in the manual.  The manual had no diagram pointing out the various parts of the phone, which made it difficult to determine how/where to insert the SIM and micro SD cards.  The FM radio has poor reception, even in downtown Los Angeles, home to numerous broadcasting stations.  NPR was impossible to receive.  It was otherwise OK when it was new, but I'm now sorry I bought it.  This phone is an mbarrassment to Nokia.",1,"12 10, 2012","Fragile, won't last.",Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.516514,0,0
50,B000VXKMKE,1293494400,the 3g is no work is suck (International 3g lol really Suck)I live in Costa Rica but the cell phone is not work in 3G I losse my money.,1,"12 28, 2010",Suck,Cell Phones,"Nokia 5610 XpressMusic Unlocked Cell Phone with 3.15 MP Camera, International 3G, MP3/Video Player, MicroSD Slot--International Version with No Warranty (Red)",100.6,{'Cell Phones & Accessories': 288004},Nokia,Cell_Phones,-0.828584,0,-0.828584
51,B000WLZTTO,1209427200,I HAD A PROMLEM WITH THIS CELL PHONE WHEN I GOT IT E-MAIL WOULDNT WORK AND I HAD A PROBLEM WITH THE SOFTWARE WOULDNT STAY ON WOULD CRASH,2,"04 29, 2008",NOT FOR ME,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,-0.809018,0,0
52,B000WLZTTO,1218672000,"I love this phone, i bought it with overnight shipping and i had it in my residential door the next day.",5,"08 14, 2008",wonderful phone,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.588772,0,0
53,B000WLZTTO,1334880000,The cell phone is brand new and came with all the other accesories in the box. Its a great phone with great camera and music quality.,5,"04 20, 2012",ash review,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.631582,0.631582,0
54,B000WLZTTO,1240531200,[Note: my review is not about the seller but the device]I will not repeat every comment others made but I will say this: it works on the right frequency for high speed data if you DON'T live in the US. If you live in the US this phone is not for you. In addition (and possibly not coincidentally) this phone will eventually get into a mode where it will drain all the battery as it keeps talking to the network trying and failing to receive SMS. So you get no SMS and you soon (within hours) have a dead phone. I sent it in twice to Nokia (at my own expense) to get it fixed while it was under warranty but both times the problem re-appeared within days. Needless to say Nokia doesn't care - in fact their comment over the phone was that this device seems incompatible with my carrier! So much for US version. I wish someone had pointed all of this out when I bought the phone.,1,"04 24, 2009",Don't even think about buying this phone!,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,-0.413227,0,0
55,B000WLZTTO,1187827200,"Actually, I bought this phone by mistake, since I thought it wouldn't be shipped all the way to Colombia, but it did (in less than seven days). To this point I had only bought books through Amazon and in trying to buy other products had failed due to shipping restrictions, although Amazon and its reseller E-tronics came through this time. Great job guys.Ok, down the brass tax: the Nokia N73 ME is a complete multimedia experience, camera, music player, and yes a phone, complete with all the extras, which led me to sell my old iPod just last week. And since I didn't own a camera, it was fantastic. The camera works great (for a phone), although, you have to become a wiz at adjusting all the settings it comes packed with for your picture to come out great in environments with little light. I'm totally psyched with it, shooting everything that moves. The Symbian OS is well designed and pretty robust, supporting any kind of application you might find.The only downside is that at the beginning it was a little slow while browsing in between applications. But you can fix this problem by downloading the Nokia Software Updater which allows you to update your phone's firmware. I updated my N73 with the latest version (v.4.0727.2.2.1) and the problem was solved, along with dozens of other bugs. And in sync with the Nokia PC Suite it's like having your office in your pocket. Really it is.OK buddy, that's it for now. Hats off to Nokia for making an awesome phone. Your bank account might get pissed off, but your life will most definitely improve: your life in there. Oh, and the best of all is that my childish and unfounded need for the coveted iPhone is now gone. Righty Oh!",5,"08 23, 2007",Nokia N73 ME: Outstanding phone,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.0704793,0,0.0704793
56,B000WLZTTO,1206576000,This phone will not let you down! The reception is full bars always(like most Nokia phones). The pictures blow away your friends phones. The music options are cool! Just put like 8 hours of music on the phone and it did not even dent the memory! This phone is worth every penny!!,5,"03 27, 2008",Awesome Phone!!!,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.0433068,0,0
57,B000WLZTTO,1208649600,Really nice phone! At first there were some problems initializing the phone to communicate with Nokia PC Suite on the Vista platform but that was eventually sorted out and other than that it was a really good buy. Great camera and web browsing with mouse key capabilities and lots of other features.,4,"04 20, 2008",Nokia N73,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.661408,0,0.661408
58,B000WLZTTO,1199664000,"I've used the N75 phone on Cingy/AT&T; for about a year and this phone uses the same Symbian 3rd ed OS. So I still have the same gripes about that but..The differences that I like on this phone:-Awesome camera resolution. Really digital camera-like. Even the indoor night pictures w/ flash came out great! Most people think it's a camera because of the way it looks and they give you that weird look when you ask them to take a picture of you ... and you hand them a phone!-Better battery life than the N75-I thought I'd have a problem with the smaller keypad area but I can actually text quicker on this because the keys are closer together and more responsive.-the keypad and phone itself (except for the screen) doesn't attract fingerprints as much as the N75-speakers sound fuller and not teeny-more themes and ringtones than my branded N75-lighter than the N75-easier sim card accessThe Cons:-I've gotten used to the flip style so having the screen exposed made me think twice about shoving it into my pockets.-joystick not as easy to get used to.In other words, an awesome awesome phone.A little pricey but well worth it! Get it!",5,"01 7, 2008",awesome phone,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.348509,0,0.348509
59,B000WLZTTO,1209254400,"love the phone, except i was suppoosed to get the music edition but the just sent a black n73, which came wit a 512 memory card compared to the music edition thats supposed to come wit a 2gb card",4,"04 27, 2008",nokia n73,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,-0.531335,0,0
60,B000WLZTTO,1210291200,"the phone has amazing video/picture abilities. i can add text to the beginning of videos i have taken. on pictures i can add clip art and text in the same image! sound quality for ringtones/speaker phone is loud and clear! using video on the phone is awesome, picture is clear and easy to see what happens when you record, unlike the crappy resolution on other cell phones.i had the phone in two days and put my sim card in the phone and no worries! this phone is worth IT and you arent locked into any kind of contract. enjoy!",4,"05 9, 2008",this phone is rad!!,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.825063,0.825063,0
61,B000WLZTTO,1208131200,"This is not a Music Edition phone as described. Instead it is just the Black edition of Regular N73. Absolutely disappointed with the purchase. Will send back the product for refund.Issues with Regular N73:1) Slow and unresponsive UI2) Need to purchase additional miniSD card. It comes with only 512 mb, whereas N73 ME comes with 2 Gb3) Need to purchase additional 3.5 mm audio adaptor.[EDIT]I'm glad that Amazon has changed the product description to N73 Black and not ME!!",1,"04 14, 2008",Buyers Beware!!,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,-0.454335,0,0
62,B000WLZTTO,1226361600,Damnn....i got this phone yesterdayand I thought this phone is real !!but it's not at allthis all COPY !!!!!!it's a COPY phone..!! not realcause I had used this phone last yearbut I bought from my coutryIt's so DIFFERNT !!!!!!!!!1DONT TRUST THIS SELLER !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,"11 11, 2008",NOT FOR ME TOO !!!!!!!!!!,Cell Phones,"Nokia N73 Unlocked Smartphone with 3.2 MP Camera, 3G, MP3/Video Player, MiniSD Slot--U.S. Version with Warranty (Black)",349.99,{'Cell Phones & Accessories': 530957},Nokia,Cell_Phones,0.920997,0,0
63,B001F7VN6M,1357603200,"I do not have AT&T,but, since the phone is unlocked, I was told I will be able to use this phone.  I have very spotty service, often times, no service at all.  Not happy at all.",2,"01 8, 2013",No service,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.666916,0,0
64,B001F7VN6M,1321660800,abuy this phone used cos me around 191 us dollar and iwait for it around aweek and when ireseved afind that the back cover of the black berry it doesnt work even icant cover the phonefrom the back im wundern that how these people wase your time and money for thing that doesnt work good .so ihave to  reurnd back coast money and time too so why amazon trust some seller doesnt shipp good phone to the custmer and why the seller shipp me bad phone and wast my time and my money so this it will be my last time to shope from amazon becouse ireseved something doesnt work well >>>..............,1,"11 19, 2011",black berry 9000,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.68566,0,-0.68566
65,B001F7VN6M,1305417600,"I got a phone in which the battery case was broken and I was not able to even charge it. I returned it the next day. Before buying, I did go through all the customer reviews for this product and I ordered it even though the reviews were not good. Going forward, I will never buy cell phone from amazon if the reviews are not good.",1,"05 15, 2011",got a broken one :-(,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.393456,0,-0.393456
66,B001F7VN6M,1361836800,"The only good thing about this order is that, it got delivered to me at the exact date i was to expect it.However, i travelled the same day to Africa for a project(which was  why i wanted an unlocked phone)but by the time i got to my destination, i tried charging the phone but it never charged not to even to talk off coming on.Till this very moment its not working and my money is gone.",1,"02 26, 2013",Unsatisfactory,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.804603,0,-0.804603
67,B001F7VN6M,1375401600,The battery doesn't work also the speaker doesn't work !  &#34;there is no sound out from the phone &#34;I won't buy any thing from them .,1,"08 2, 2013",This is not a new phone,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.731627,0,-0.731627
68,B001F7VN6M,1358467200,"I feel cheated, this phone was impaired and i sent it to repair, 6 months late the cell phone doesn't work out, i bought the phone like new but i am sure the phone was refurbished",1,"01 18, 2013",very very bad,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.426203,0,0
69,B001F7VN6M,1263859200,"I've owned Blackberrys for the past 5 years and liked them very much.  This 9000 Bold is the first BB I've owned where I've had to replace my phone three times in the past year due to one malfunction or another.  I purchased mine at AT&T and fortunately all the replacements came within the one year warranty. Although my mute/standby button is starting to fail once again (ugh).  Buying a BB without a warranty I think is foolhardy.  If the iPhone ever had a replaceable battery and multitasking like the BB, I'd probably switch.  The security issue is not that big a concern on the iPhone.  The replaceable battery and the multitasking are big issues for me, so it looks as if I'll stick with BB a while longer and see what transpires with the iPhone 4G when/if it appears. Actually, owning an iTouch and a BB (for those that can) is a pretty good compromise.",4,"01 19, 2010",I'm starting to waver: BB or iPhone??,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.0404855,0,0
70,B001F7VN6M,1251244800,"I love this phone it has many functions with very good software, it is fast whit a great design, also the bb messenger is an advantage with this models, everything is good in this phone I recomend it!!!",4,"08 26, 2009",Excelent phone with great functions,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.952451,0,0
71,B001F7VN6M,1363824000,good reliable product was expected to be purchased without any doubt to me a good quality result good good good,4,"03 21, 2013",good product,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.96227,0.96227,0
72,B001F7VN6M,1354752000,the blackberry are in perfect conditions but It is uncomfortable to have a blackberry without a memory. It should have it included in the,3,"12 6, 2012",SD ITS NOT INCLUDED,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.507579,-0.507579,0
73,B001F7VN6M,1334880000,the phone came in perfect conditions!! but then a discover thats not unlocked! if is not by this i would rate it perfect score!,2,"04 20, 2012",its not unlocked!,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.496757,0.496757,0
74,B001F7VN6M,1359676800,"Very good phone, especially for such a low price. The only thing I do not like is the camera, it is weak for a phone of this class. I advise everyone to buy.",5,"02 1, 2013",BlackBerry Bold 9000,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.281898,0,-0.281898
75,B001F7VN6M,1378771200,"seems to be a good product, also I love the matter that is ready for use to any Country it should be desired to go to... that is great it being unlocked..",4,"09 10, 2013",bb bold 9000,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.837194,0,0
